4.915199
0.837501
1.002234
1.135373
0.975244
1.000801
1.022095
0.826836
1.114799
1.113241
1.036633
0.976227
0.997968
0.912632
1.082595
1.188228
2.210315
2.045448
1.936011
2.055762
2.158194
2.008066
1.930795
2.089484
1.982035
1.917879
1.989528
1.951123
2.073162
8.151657
1.893953
1.032939
0.872540
0.926153
0.736566
0.992797
0.907301
0.938030
0.959193
1.107572
1.025394
0.818742
1.082988
1.125371
1.037396
0.890787
7.991156
8.069512
7.932618
7.931444
8.015121
7.893969
7.984643
8.070236
7.995043
7.957931
7.826474
7.953451
7.939649
7.977215
8.045098
1.040420
0.996728
1.097985
0.925010
0.774704
0.919497
0.824498
0.956609
0.873091
1.067160
0.925246
1.119101
1.051520
1.140490
0.904562
7.976324
7.850830
7.990896
8.022558
8.110700
8.109666
8.117199
7.988858
7.870644
7.847200
7.982502
8.063483
7.925848
7.996998
7.886202
1.965243
1.923850
1.913496
2.014672
1.961020
2.175093
2.069421
9.977645
2.122090
1.987925
1.710303
2.021738
1.903872
1.913713
2.011004
8.019116
7.942857
2.034211
7.808587
1.960846
8.003850
1.980334
7.988168
8.099621
8.025292
8.357619
7.936821
7.726780
8.079711
8.101585
1.876491
1.867030
2.042700
1.917450
1.960605
2.077894
1.839940
2.091081
2.019142
1.888240
1.797405
1.878048
2.092691
2.040681
2.212195
8.272836
2.002309
7.986757
1.815548
1.940889
2.062081
2.050326
8.041660
2.060235
1.955449
2.020062
2.157637
1.908647
2.115447
2.142515
0.995262
1.100558
1.007888
1.033183
0.978697
1.090849
0.982947
0.824688
5.002096
9.150608
1.017696
1.022446
0.840130
1.072632
0.941112
7.901423
7.915301
8.007022
8.040218
8.023497
5.079831
1.890026
10.074430
7.894713
7.976779
8.003905
9.961928
7.939168
8.168953
8.111712
5.036678
2.992695
9.112313
3.029543
10.000157
5.099912
5.055904
10.176811
3.030249
2.952209
5.045486
5.026440
3.025510
5.105228
